material1,material2,material3,material4
dataset6521,dataset2830,dataset3249,dataset1079
dataset8098,dataset3900,dataset2994,dataset9268
dataset2515,dataset4403,dataset5492,dataset8337
dataset3289,dataset2481,dataset5703,dataset3963
dataset5183,dataset4846,dataset5520,dataset9152
dataset2287,dataset195,dataset7167,dataset2893
dataset807,dataset8118,dataset8650,dataset5286
dataset673,dataset603,dataset8559,dataset3789
dataset7904,dataset1403,dataset2229,dataset1329
dataset5440,dataset9348,dataset8440,dataset1868
dataset4924,dataset4915,dataset8981,dataset3050
dataset1478,dataset5872,dataset111,dataset2584
dataset7423,dataset5826,dataset7379,dataset2799
dataset7175,dataset3086,dataset3103,dataset8624
dataset7896,dataset3590,dataset9982,dataset1666
dataset5403,dataset5365,dataset2263,dataset3537
dataset1473,dataset133,dataset2468,dataset9979
dataset7734,dataset5836,dataset8558,dataset1253
dataset5131,dataset7897,dataset2273,dataset409
dataset6601,dataset2722,dataset8575,dataset2770
dataset4146,dataset765,dataset6196,dataset469
dataset8075,dataset8752,dataset7436,dataset1035
dataset6543,dataset4204,dataset4897,dataset1981
dataset4254,dataset3308,dataset6494,dataset8051
dataset7324,dataset710,dataset9999,dataset6788
dataset691,dataset4197,dataset8158,dataset2721
dataset5577,dataset7220,dataset9914,dataset3733
dataset9436,dataset830,dataset4061,dataset5012
dataset3993,dataset5454,dataset7793,dataset6428
dataset255,dataset834,dataset8257,dataset2824
dataset7984,dataset1569,dataset3216,dataset3579
dataset7801,dataset4721,dataset4890,dataset7203
dataset8332,dataset2777,dataset8348,dataset1286
dataset450,dataset7666,dataset5663,dataset8227
dataset3967,dataset635,dataset9917,dataset5740
dataset2758,dataset1860,dataset8966,dataset6073
dataset284,dataset6523,dataset1999,dataset5961
dataset7363,dataset525,dataset166,dataset3741
dataset9510,dataset3477,dataset5866,dataset6598
dataset782,dataset6241,dataset2760,dataset6822
dataset7382,dataset914,dataset4480,dataset785
dataset1224,dataset9542,dataset5081,dataset5367
dataset8391,dataset8004,dataset388,dataset3803
dataset8571,dataset8885,dataset7232,dataset9071
dataset1413,dataset3358,dataset5690,dataset2401
dataset5704,dataset1122,dataset2388,dataset8295
dataset6815,dataset1865,dataset7013,dataset1837
dataset3855,dataset7557,dataset3326,dataset9345
dataset4589,dataset1889,dataset5436,dataset1014
dataset8758,dataset7656,dataset1069,dataset5912
dataset1371,dataset548,dataset5224,dataset1066
dataset1794,dataset1004,dataset963,dataset4741
dataset6332,dataset4745,dataset9122,dataset6607
dataset4690,dataset9179,dataset3013,dataset1638
dataset1039,dataset7046,dataset3053,dataset2386
dataset6369,dataset1807,dataset4599,dataset8847
dataset6984,dataset9790,dataset3501,dataset7345
dataset6708,dataset3527,dataset1080,dataset1568
dataset5942,dataset2201,dataset7248,dataset4109
dataset6046,dataset6999,dataset2296,dataset8671
dataset3999,dataset8668,dataset681,dataset175
dataset9189,dataset4374,dataset1813,dataset179
dataset6537,dataset2733,dataset308,dataset2553
dataset8530,dataset8799,dataset5039,dataset1193
dataset599,dataset2358,dataset102,dataset662
dataset562,dataset7978,dataset2087,dataset6495
dataset5864,dataset6759,dataset1404,dataset797
dataset7968,dataset5317,dataset4608,dataset6447
dataset5873,dataset786,dataset272,dataset6349
dataset6615,dataset4782,dataset7575,dataset9870
dataset6985,dataset2086,dataset7797,dataset5437
dataset2204,dataset2902,dataset7744,dataset7654
dataset8019,dataset1791,dataset157,dataset2017
dataset9606,dataset7054,dataset9948,dataset4825
dataset3206,dataset5887,dataset9399,dataset6313
dataset2215,dataset6363,dataset7705,dataset393
dataset8625,dataset2058,dataset4290,dataset7201
dataset5851,dataset5953,dataset5844,dataset7311
dataset7225,dataset6980,dataset3564,dataset8080
dataset8379,dataset9843,dataset2676,dataset516
dataset7012,dataset6626,dataset5535,dataset9089
dataset1490,dataset6594,dataset7123,dataset9223
dataset6387,dataset9224,dataset6476,dataset6841
dataset1139,dataset1589,dataset436,dataset5105
dataset5879,dataset4733,dataset8842,dataset3760
dataset4413,dataset4319,dataset2239,dataset2787
dataset279,dataset8701,dataset7889,dataset2083
dataset5140,dataset8728,dataset9065,dataset5424
dataset7171,dataset7826,dataset4693,dataset8967
dataset5935,dataset9921,dataset687,dataset7513
dataset5135,dataset3030,dataset5979,dataset3984
dataset2694,dataset1668,dataset3141,dataset6869
dataset8735,dataset8356,dataset9717,dataset7871
dataset8855,dataset442,dataset9867,dataset6580
dataset6473,dataset3445,dataset329,dataset6070
dataset6247,dataset5781,dataset1124,dataset2852
dataset4986,dataset268,dataset6481,dataset9499
dataset8048,dataset733,dataset9742,dataset3247
dataset7163,dataset4753,dataset5000,dataset2153
dataset6558,dataset1964,dataset3672,dataset4792
dataset2519,dataset7447,dataset5227,dataset9497
dataset787,dataset2125,dataset7843,dataset7169
dataset9720,dataset8070,dataset351,dataset2322
dataset6181,dataset362,dataset4950,dataset7299
dataset9924,dataset440,dataset523,dataset1239
dataset6072,dataset2022,dataset8749,dataset1681
dataset5318,dataset36,dataset4151,dataset9567
dataset3047,dataset8349,dataset4612,dataset3465
dataset8175,dataset7468,dataset3879,dataset8831
dataset576,dataset1373,dataset3792,dataset949
dataset3814,dataset6747,dataset3298,dataset9299
dataset4590,dataset4843,dataset6845,dataset4923
dataset7184,dataset6370,dataset2976,dataset629
dataset9368,dataset9146,dataset8955,dataset103
dataset2972,dataset197,dataset728,dataset984
dataset3196,dataset7886,dataset5818,dataset6098
dataset9512,dataset6311,dataset6581,dataset1623
dataset3697,dataset2791,dataset7887,dataset8352
dataset7282,dataset5809,dataset263,dataset5920
dataset9092,dataset6312,dataset3757,dataset3536
dataset9545,dataset2915,dataset1732,dataset9969
dataset6672,dataset8335,dataset4955,dataset5199
dataset6131,dataset8290,dataset228,dataset5981
dataset7093,dataset9967,dataset4278,dataset5611
dataset802,dataset5701,dataset3435,dataset8026
dataset9776,dataset2716,dataset4973,dataset9623
dataset45,dataset4045,dataset8892,dataset3091
dataset156,dataset5993,dataset8585,dataset3796
dataset2228,dataset2220,dataset8973,dataset941
dataset2160,dataset2872,dataset7786,dataset3880
dataset9048,dataset9169,dataset4718,dataset1674
