material1,material2,material3,material4
dataset2857,dataset512,dataset7750,dataset9760
dataset6836,dataset785,dataset7487,dataset2628
dataset4532,dataset2983,dataset8605,dataset9952
dataset2973,dataset75,dataset3383,dataset19
dataset7762,dataset4153,dataset1241,dataset7462
dataset4717,dataset7083,dataset8557,dataset5983
dataset3778,dataset8726,dataset6701,dataset1840
dataset6092,dataset2822,dataset335,dataset3509
dataset3918,dataset4270,dataset3080,dataset7546
dataset4415,dataset9028,dataset2705,dataset553
dataset904,dataset7901,dataset4189,dataset5378
dataset885,dataset3657,dataset2131,dataset9819
dataset6530,dataset7032,dataset304,dataset8633
dataset8392,dataset8479,dataset6174,dataset3548
dataset9592,dataset5467,dataset6759,dataset9057
dataset1119,dataset2518,dataset3903,dataset3101
dataset2820,dataset3889,dataset9304,dataset5998
dataset7078,dataset2027,dataset6339,dataset2461
dataset548,dataset3851,dataset8964,dataset2011
dataset6432,dataset7511,dataset4327,dataset7353
dataset3446,dataset2281,dataset6020,dataset6503
dataset588,dataset9614,dataset8212,dataset1966
dataset7782,dataset8646,dataset8412,dataset734
dataset9108,dataset9423,dataset8087,dataset7114
dataset1874,dataset5852,dataset5069,dataset2382
dataset8378,dataset694,dataset3436,dataset1092
dataset8801,dataset9040,dataset25,dataset9665
dataset4582,dataset4232,dataset191,dataset4324
dataset3219,dataset3678,dataset2445,dataset3056
dataset6448,dataset3528,dataset9507,dataset4489
dataset5619,dataset7373,dataset5848,dataset7598
dataset2332,dataset9623,dataset9858,dataset1156
dataset6607,dataset154,dataset8359,dataset993
dataset9408,dataset1923,dataset2258,dataset8583
dataset1440,dataset5624,dataset6659,dataset4331
dataset6172,dataset4707,dataset5474,dataset5047
dataset6633,dataset3558,dataset9341,dataset761
dataset3902,dataset1292,dataset746,dataset9682
dataset2001,dataset71,dataset61,dataset3830
dataset9163,dataset4843,dataset5076,dataset1327
dataset1203,dataset368,dataset1532,dataset9340
dataset1082,dataset2187,dataset303,dataset7001
dataset4521,dataset3653,dataset2728,dataset1072
dataset6005,dataset5167,dataset554,dataset3503
dataset9596,dataset2464,dataset7020,dataset8968
dataset8891,dataset7564,dataset43,dataset4861
dataset9398,dataset9325,dataset7045,dataset9634
dataset2700,dataset7812,dataset1496,dataset1326
dataset3312,dataset8441,dataset3292,dataset5157
dataset6743,dataset8075,dataset9354,dataset6168
dataset4297,dataset3079,dataset604,dataset4005
dataset3129,dataset3130,dataset8616,dataset2148
dataset8096,dataset3081,dataset3651,dataset4384
dataset1014,dataset9685,dataset9177,dataset3583
dataset1341,dataset1610,dataset1734,dataset5345
dataset3603,dataset5418,dataset5959,dataset5710
dataset6420,dataset2838,dataset1464,dataset1503
dataset8941,dataset9149,dataset4698,dataset6909
dataset256,dataset7680,dataset3878,dataset578
dataset8249,dataset3641,dataset5108,dataset775
dataset1252,dataset1891,dataset6091,dataset3689
dataset6046,dataset7647,dataset8292,dataset3343
dataset3571,dataset8224,dataset5440,dataset9791
dataset7062,dataset9270,dataset3504,dataset2516
dataset8577,dataset5332,dataset4173,dataset8318
dataset2053,dataset7917,dataset4857,dataset9488
dataset6047,dataset2098,dataset1320,dataset5856
dataset6954,dataset3303,dataset4250,dataset2113
dataset5483,dataset9444,dataset3817,dataset3890
dataset4623,dataset9560,dataset531,dataset2378
dataset3557,dataset4163,dataset8541,dataset482
dataset8500,dataset8052,dataset9303,dataset5523
dataset8757,dataset4514,dataset2827,dataset34
dataset6201,dataset6884,dataset2643,dataset4293
dataset5291,dataset9436,dataset6761,dataset5721
dataset4421,dataset8912,dataset6910,dataset1872
dataset3390,dataset8863,dataset9740,dataset197
dataset9471,dataset3185,dataset9498,dataset5208
dataset7944,dataset7527,dataset9227,dataset4438
dataset4848,dataset1360,dataset9639,dataset194
dataset5675,dataset9430,dataset6336,dataset1632
dataset6601,dataset7115,dataset9256,dataset9994
dataset4457,dataset5689,dataset586,dataset7685
dataset6360,dataset6474,dataset6506,dataset6225
dataset1912,dataset1871,dataset5409,dataset8503
dataset3351,dataset7998,dataset933,dataset5613
dataset6989,dataset6055,dataset1947,dataset4367
dataset5893,dataset4264,dataset1743,dataset9540
dataset2059,dataset5508,dataset8368,dataset7593
dataset1858,dataset3530,dataset8058,dataset9259
dataset7297,dataset6760,dataset1481,dataset606
dataset4767,dataset8937,dataset6544,dataset1758
dataset9875,dataset7110,dataset8462,dataset460
dataset4355,dataset9120,dataset3437,dataset7010
dataset8710,dataset6062,dataset99,dataset1611
dataset243,dataset8113,dataset2003,dataset8812
dataset9536,dataset4403,dataset9253,dataset2750
dataset7840,dataset5400,dataset9249,dataset4809
dataset1530,dataset5493,dataset3702,dataset9664
dataset1472,dataset4597,dataset9003,dataset8363
dataset8238,dataset2783,dataset609,dataset226
dataset9007,dataset17,dataset1997,dataset9174
dataset5955,dataset3976,dataset3714,dataset2852
dataset4732,dataset2127,dataset4042,dataset4238
dataset9165,dataset4379,dataset7575,dataset9403
dataset5250,dataset9853,dataset9217,dataset7339
dataset7970,dataset2248,dataset5526,dataset2952
dataset8458,dataset159,dataset3051,dataset2096
dataset5884,dataset5308,dataset7113,dataset9137
dataset4863,dataset5683,dataset3267,dataset4277
dataset7227,dataset3554,dataset4587,dataset1268
dataset1948,dataset8571,dataset9686,dataset748
dataset1899,dataset670,dataset8314,dataset3849
dataset2812,dataset1433,dataset378,dataset471
dataset8011,dataset6867,dataset7025,dataset6722
dataset3114,dataset6461,dataset8739,dataset5029
dataset8561,dataset2889,dataset7880,dataset1896
dataset900,dataset8342,dataset9464,dataset4428
dataset2765,dataset6180,dataset7112,dataset3482
dataset9452,dataset2218,dataset9200,dataset2392
dataset5416,dataset1492,dataset4831,dataset2508
dataset8025,dataset5729,dataset6285,dataset8178
dataset7977,dataset9674,dataset7696,dataset1789
dataset7834,dataset3140,dataset2287,dataset5026
dataset9343,dataset4797,dataset8495,dataset7537
dataset6137,dataset6998,dataset8953,dataset2996
dataset2174,dataset4792,dataset1143,dataset7296
dataset9111,dataset268,dataset4416,dataset6924
dataset207,dataset7473,dataset3827,dataset468
dataset5819,dataset3107,dataset381,dataset8767
dataset1507,dataset580,dataset5775,dataset2163
dataset2620,dataset7175,dataset4566,dataset2296
