material1,material2,material3,material4
dataset3738,dataset2576,dataset8008,dataset6975
dataset8121,dataset7224,dataset7681,dataset8170
dataset9451,dataset3575,dataset6222,dataset1074
dataset7602,dataset1140,dataset9170,dataset7364
dataset3808,dataset6523,dataset1889,dataset6874
dataset5875,dataset6120,dataset2705,dataset1719
dataset1556,dataset1809,dataset5811,dataset9086
dataset1672,dataset9488,dataset8281,dataset4737
dataset6485,dataset2399,dataset4824,dataset5576
dataset4929,dataset4563,dataset7146,dataset1936
dataset7360,dataset1162,dataset3428,dataset1428
dataset2300,dataset9013,dataset8891,dataset9973
dataset8483,dataset7695,dataset8709,dataset284
dataset8805,dataset7433,dataset5321,dataset2107
dataset1516,dataset167,dataset5498,dataset1535
dataset2416,dataset9979,dataset5433,dataset721
dataset7606,dataset2936,dataset8951,dataset1523
dataset8957,dataset7098,dataset657,dataset5659
dataset5193,dataset623,dataset241,dataset8086
dataset4136,dataset9930,dataset3914,dataset4399
dataset8730,dataset7169,dataset9074,dataset917
dataset3996,dataset2642,dataset4347,dataset69
dataset301,dataset4808,dataset5239,dataset6255
dataset1911,dataset6731,dataset6767,dataset7512
dataset5159,dataset8688,dataset1182,dataset9432
dataset4049,dataset6119,dataset3898,dataset4122
dataset4310,dataset709,dataset3080,dataset6530
dataset9504,dataset8636,dataset6432,dataset5692
dataset7366,dataset9614,dataset6922,dataset4142
dataset3584,dataset7621,dataset1308,dataset2753
dataset5393,dataset1128,dataset6754,dataset1503
dataset200,dataset6002,dataset6299,dataset3367
dataset3204,dataset4910,dataset9240,dataset9656
dataset8243,dataset8993,dataset1599,dataset81
dataset1256,dataset9887,dataset2992,dataset8515
dataset7078,dataset9774,dataset6699,dataset8423
dataset510,dataset4414,dataset7358,dataset9586
dataset1232,dataset8542,dataset1686,dataset7032
dataset8785,dataset7639,dataset4415,dataset3414
dataset1450,dataset2130,dataset1919,dataset6780
dataset7488,dataset6617,dataset1280,dataset5870
dataset1796,dataset4247,dataset3610,dataset3000
dataset2384,dataset6312,dataset5013,dataset95
dataset9610,dataset2557,dataset2650,dataset7982
dataset8246,dataset3344,dataset898,dataset3164
dataset8003,dataset8766,dataset9809,dataset7732
dataset3020,dataset4647,dataset9519,dataset1722
dataset5356,dataset8093,dataset8752,dataset8478
dataset7753,dataset6082,dataset3814,dataset4373
dataset3034,dataset2695,dataset415,dataset654
dataset9464,dataset9536,dataset4552,dataset14
dataset1700,dataset3179,dataset3415,dataset6495
dataset9237,dataset7470,dataset3012,dataset4217
dataset9889,dataset1247,dataset7679,dataset3467
dataset8664,dataset6074,dataset8338,dataset7842
dataset5842,dataset7392,dataset3059,dataset250
dataset7253,dataset3379,dataset2596,dataset926
dataset1461,dataset7062,dataset1935,dataset2627
dataset6522,dataset8744,dataset9588,dataset7543
dataset1434,dataset4636,dataset9901,dataset324
dataset6717,dataset7478,dataset3045,dataset5482
dataset5621,dataset3700,dataset6439,dataset4233
dataset1750,dataset3352,dataset7166,dataset6542
dataset7896,dataset5674,dataset7913,dataset1044
dataset4282,dataset9796,dataset7188,dataset7325
dataset4424,dataset3646,dataset6211,dataset3289
dataset8024,dataset6948,dataset3433,dataset2053
dataset5630,dataset3065,dataset9118,dataset5385
dataset587,dataset788,dataset7689,dataset1201
dataset122,dataset8207,dataset3490,dataset2124
dataset3823,dataset820,dataset264,dataset495
dataset9312,dataset4480,dataset3952,dataset3516
dataset4765,dataset528,dataset2718,dataset42
dataset7626,dataset8063,dataset713,dataset3312
dataset294,dataset8816,dataset4551,dataset7295
dataset9911,dataset8116,dataset3381,dataset2482
dataset7573,dataset5228,dataset5419,dataset6850
dataset2231,dataset236,dataset1726,dataset4029
dataset1779,dataset3003,dataset6391,dataset337
dataset1851,dataset4127,dataset5036,dataset2990
dataset6932,dataset1752,dataset3951,dataset4621
dataset1359,dataset8033,dataset6524,dataset4189
dataset2709,dataset1131,dataset3826,dataset5836
dataset507,dataset3533,dataset8062,dataset4697
dataset8342,dataset774,dataset3496,dataset795
dataset7931,dataset2061,dataset8032,dataset7247
dataset1083,dataset3602,dataset3154,dataset2002
dataset6979,dataset3749,dataset2156,dataset3210
dataset9524,dataset9321,dataset3067,dataset9278
dataset3550,dataset6061,dataset752,dataset9055
dataset6486,dataset9788,dataset6443,dataset5572
dataset8352,dataset7893,dataset3194,dataset2113
dataset3027,dataset2465,dataset7550,dataset9309
dataset7126,dataset9434,dataset6712,dataset4666
dataset4753,dataset9813,dataset9762,dataset6065
dataset2433,dataset9950,dataset7782,dataset9297
dataset7031,dataset6039,dataset1289,dataset8455
dataset9639,dataset5604,dataset8252,dataset1754
dataset7214,dataset5957,dataset7807,dataset5192
dataset7798,dataset3441,dataset4170,dataset4678
dataset1394,dataset8253,dataset2251,dataset895
dataset2708,dataset1070,dataset1387,dataset9626
dataset3120,dataset7313,dataset1402,dataset381
dataset6133,dataset4070,dataset2405,dataset902
dataset9402,dataset7327,dataset965,dataset608
dataset5164,dataset3499,dataset8466,dataset8310
dataset9251,dataset6563,dataset7619,dataset4125
dataset7528,dataset903,dataset1001,dataset2457
dataset1396,dataset9146,dataset830,dataset5953
dataset5905,dataset8160,dataset2242,dataset7318
dataset9446,dataset7560,dataset8642,dataset4316
dataset9835,dataset256,dataset283,dataset4741
dataset2377,dataset1644,dataset9832,dataset1897
dataset6478,dataset7116,dataset2347,dataset2355
dataset1249,dataset8620,dataset7355,dataset8334
dataset843,dataset8415,dataset7975,dataset5053
dataset5304,dataset2493,dataset8111,dataset5165
dataset2947,dataset7978,dataset3176,dataset7459
dataset160,dataset6585,dataset5346,dataset9743
dataset7450,dataset9864,dataset4835,dataset3831
dataset3122,dataset3107,dataset2371,dataset4516
dataset3397,dataset3542,dataset3031,dataset3722
dataset8871,dataset1950,dataset1971,dataset2631
dataset6445,dataset2164,dataset9306,dataset6917
dataset6059,dataset543,dataset3247,dataset1473
dataset9048,dataset5580,dataset2095,dataset4942
dataset4968,dataset648,dataset1298,dataset8535
dataset6572,dataset4229,dataset5302,dataset8035
dataset4721,dataset4243,dataset4932,dataset1605
dataset6355,dataset4035,dataset2020,dataset9045
dataset5501,dataset1391,dataset144,dataset2969
dataset532,dataset61,dataset6154,dataset9877
