material1,material2,material3,material4
dataset6220,dataset8424,dataset3575,dataset4461
dataset1188,dataset5714,dataset8365,dataset9537
dataset6334,dataset61,dataset7578,dataset9463
dataset6314,dataset8585,dataset5326,dataset6937
dataset5759,dataset9981,dataset2054,dataset5813
dataset7003,dataset3675,dataset9442,dataset6335
dataset7670,dataset3272,dataset2620,dataset6716
dataset2836,dataset8268,dataset9190,dataset6925
dataset634,dataset6791,dataset9302,dataset806
dataset752,dataset4768,dataset1546,dataset961
dataset1642,dataset8497,dataset4519,dataset4038
dataset7716,dataset9593,dataset9478,dataset5073
dataset3541,dataset7097,dataset4691,dataset5472
dataset4921,dataset9903,dataset5250,dataset388
dataset3843,dataset976,dataset5775,dataset4570
dataset1964,dataset9834,dataset8448,dataset6686
dataset2529,dataset819,dataset2216,dataset6761
dataset398,dataset2199,dataset4806,dataset619
dataset9024,dataset5584,dataset5654,dataset2490
dataset7850,dataset2113,dataset8799,dataset3960
dataset6548,dataset4241,dataset3388,dataset9713
dataset4642,dataset1072,dataset9629,dataset3637
dataset7100,dataset5664,dataset9234,dataset4881
dataset87,dataset6611,dataset6911,dataset88
dataset7748,dataset8859,dataset8248,dataset4524
dataset1589,dataset3951,dataset5048,dataset2907
dataset6048,dataset9182,dataset941,dataset2964
dataset4791,dataset6033,dataset8698,dataset1796
dataset8804,dataset7140,dataset3257,dataset6341
dataset5342,dataset5227,dataset5103,dataset5237
dataset9729,dataset1536,dataset2376,dataset6333
dataset2232,dataset5624,dataset8177,dataset376
dataset1287,dataset8283,dataset2220,dataset6841
dataset1039,dataset8335,dataset6604,dataset7200
dataset5985,dataset1573,dataset1889,dataset9081
dataset1752,dataset3356,dataset3072,dataset8339
dataset4089,dataset5070,dataset378,dataset6766
dataset3284,dataset5747,dataset9738,dataset4573
dataset7759,dataset2534,dataset325,dataset8472
dataset4923,dataset6601,dataset8204,dataset7443
dataset4052,dataset1820,dataset8406,dataset5159
dataset9401,dataset8068,dataset6276,dataset1174
dataset4728,dataset6921,dataset6434,dataset5681
dataset9343,dataset1841,dataset9721,dataset7450
dataset2965,dataset8552,dataset4837,dataset3780
dataset5918,dataset1028,dataset3478,dataset2399
dataset9872,dataset9378,dataset6295,dataset7147
dataset8676,dataset3914,dataset8668,dataset6993
dataset5121,dataset4472,dataset6996,dataset344
dataset4002,dataset9117,dataset9278,dataset6125
dataset7184,dataset6479,dataset315,dataset390
dataset6939,dataset2846,dataset4152,dataset3355
dataset295,dataset9029,dataset3718,dataset5982
dataset6675,dataset5735,dataset3678,dataset6667
dataset8559,dataset5275,dataset1627,dataset2365
dataset1186,dataset4328,dataset3820,dataset8175
dataset9064,dataset575,dataset8447,dataset2328
dataset1233,dataset4368,dataset9862,dataset4251
dataset7912,dataset9330,dataset4352,dataset1933
dataset8725,dataset6646,dataset1013,dataset2568
dataset890,dataset5101,dataset5947,dataset5448
dataset7599,dataset3425,dataset9844,dataset7564
dataset5429,dataset5989,dataset7963,dataset9376
dataset7251,dataset6169,dataset5843,dataset9814
dataset1347,dataset2162,dataset8564,dataset9471
dataset4744,dataset8074,dataset1979,dataset9494
dataset7861,dataset1823,dataset2393,dataset6087
dataset6622,dataset9113,dataset2219,dataset2901
dataset3004,dataset2984,dataset2778,dataset7226
dataset8037,dataset6478,dataset9849,dataset6111
dataset489,dataset9568,dataset9125,dataset9285
dataset2588,dataset5418,dataset7893,dataset4651
dataset2760,dataset8399,dataset382,dataset9032
dataset5204,dataset5729,dataset5497,dataset411
dataset2949,dataset6549,dataset4941,dataset8672
dataset130,dataset4226,dataset4375,dataset9016
dataset9488,dataset7400,dataset519,dataset784
dataset1908,dataset2800,dataset1374,dataset5560
dataset3953,dataset3132,dataset3248,dataset1181
dataset877,dataset3087,dataset2989,dataset9364
dataset5662,dataset3592,dataset4533,dataset8252
dataset581,dataset6647,dataset2540,dataset4847
dataset118,dataset740,dataset6419,dataset6015
dataset3564,dataset2431,dataset6149,dataset9446
dataset9139,dataset4549,dataset3834,dataset5815
dataset5569,dataset8057,dataset5242,dataset5860
dataset1728,dataset9590,dataset4532,dataset2812
dataset6460,dataset2189,dataset3015,dataset572
dataset8066,dataset8115,dataset944,dataset7275
dataset127,dataset8228,dataset2346,dataset2688
dataset9192,dataset7584,dataset7920,dataset3880
dataset4819,dataset4190,dataset1521,dataset5673
dataset5436,dataset4960,dataset4668,dataset3886
dataset144,dataset4839,dataset4690,dataset2339
dataset5707,dataset8400,dataset9952,dataset2920
dataset81,dataset1843,dataset6126,dataset2679
dataset2905,dataset3386,dataset3338,dataset5704
dataset8164,dataset3589,dataset4193,dataset5362
dataset5474,dataset8355,dataset9162,dataset9901
dataset9462,dataset420,dataset5549,dataset4556
dataset3611,dataset2241,dataset2385,dataset6893
dataset5203,dataset3213,dataset1121,dataset7604
dataset6736,dataset4101,dataset6818,dataset3889
dataset380,dataset4750,dataset7792,dataset2503
dataset7315,dataset3237,dataset5091,dataset9970
dataset6986,dataset225,dataset1896,dataset9354
dataset5076,dataset9033,dataset5378,dataset1511
dataset7710,dataset3713,dataset6067,dataset4593
dataset8136,dataset3317,dataset2641,dataset533
dataset7327,dataset5394,dataset905,dataset3270
dataset4662,dataset3873,dataset4184,dataset1263
dataset5089,dataset3513,dataset5784,dataset5647
dataset3428,dataset5554,dataset2868,dataset6526
dataset8680,dataset5189,dataset9337,dataset7151
dataset3576,dataset7039,dataset3033,dataset2359
dataset6055,dataset9898,dataset3315,dataset3640
dataset7020,dataset3950,dataset1126,dataset3474
dataset8357,dataset1383,dataset2894,dataset7957
dataset7720,dataset2674,dataset3020,dataset9411
dataset7915,dataset6382,dataset24,dataset9259
dataset8011,dataset8733,dataset2298,dataset6370
dataset9384,dataset2711,dataset7087,dataset1995
dataset1114,dataset4771,dataset2129,dataset259
dataset1779,dataset4527,dataset4390,dataset5703
dataset1076,dataset3932,dataset3759,dataset3480
dataset6674,dataset5602,dataset4355,dataset8995
dataset459,dataset5462,dataset282,dataset4538
dataset710,dataset9884,dataset552,dataset7099
dataset3027,dataset1876,dataset4112,dataset7372
dataset4644,dataset3800,dataset2466,dataset3060
dataset4105,dataset2160,dataset8403,dataset7855
