material1,material2,material3,material4
dataset7421,dataset3335,dataset7365,dataset8466
dataset3094,dataset3628,dataset8162,dataset690
dataset2457,dataset1071,dataset4012,dataset4721
dataset6250,dataset1426,dataset8632,dataset1134
dataset6142,dataset1612,dataset9817,dataset3768
dataset3823,dataset1527,dataset7576,dataset5590
dataset4855,dataset769,dataset1719,dataset2775
dataset4728,dataset5318,dataset6826,dataset8358
dataset7,dataset8960,dataset3432,dataset4284
dataset4750,dataset7959,dataset574,dataset168
dataset1644,dataset4158,dataset8062,dataset1620
dataset3115,dataset4189,dataset3571,dataset4283
dataset6054,dataset2545,dataset7509,dataset1137
dataset4745,dataset4045,dataset8425,dataset7458
dataset7507,dataset5600,dataset7743,dataset3920
dataset9279,dataset2759,dataset2953,dataset7205
dataset0,dataset7492,dataset4767,dataset3018
dataset6963,dataset5630,dataset5622,dataset3142
dataset3598,dataset2226,dataset8332,dataset1374
dataset7101,dataset2596,dataset6095,dataset1674
dataset482,dataset7801,dataset2113,dataset9150
dataset3442,dataset3012,dataset9220,dataset6854
dataset2629,dataset4090,dataset4017,dataset8910
dataset1758,dataset8565,dataset1349,dataset7774
dataset6581,dataset518,dataset4673,dataset6300
dataset7381,dataset2370,dataset3280,dataset2887
dataset6775,dataset8043,dataset5931,dataset3347
dataset2111,dataset4202,dataset7438,dataset2634
dataset6884,dataset8121,dataset2033,dataset5008
dataset2552,dataset1875,dataset3829,dataset3654
dataset7799,dataset8344,dataset1613,dataset3854
dataset9789,dataset7620,dataset2223,dataset8287
dataset6378,dataset6446,dataset8143,dataset761
dataset8812,dataset9874,dataset9290,dataset1575
dataset7604,dataset2152,dataset8494,dataset1255
dataset8906,dataset4684,dataset3402,dataset8486
dataset3713,dataset5176,dataset7895,dataset5974
dataset9366,dataset3641,dataset9114,dataset6614
dataset2918,dataset4853,dataset9129,dataset3293
dataset5532,dataset7410,dataset2070,dataset8404
dataset4333,dataset5795,dataset6985,dataset5201
dataset5542,dataset2171,dataset1961,dataset7978
dataset3658,dataset9714,dataset8282,dataset9042
dataset3308,dataset6163,dataset6112,dataset4726
dataset8185,dataset2998,dataset5825,dataset9104
dataset8807,dataset9414,dataset5071,dataset3975
dataset1086,dataset7114,dataset4003,dataset5492
dataset2013,dataset4577,dataset9455,dataset7443
dataset8666,dataset6532,dataset5066,dataset6347
dataset3234,dataset4884,dataset9604,dataset8243
dataset9211,dataset130,dataset1725,dataset1347
dataset2959,dataset4766,dataset9541,dataset7645
dataset1488,dataset3152,dataset1590,dataset728
dataset1084,dataset6180,dataset5758,dataset6305
dataset2981,dataset6604,dataset1194,dataset4789
dataset4112,dataset5049,dataset8276,dataset977
dataset9463,dataset7626,dataset1502,dataset5470
dataset5995,dataset2635,dataset2335,dataset9722
dataset6666,dataset1375,dataset8767,dataset5846
dataset2579,dataset1748,dataset980,dataset2666
dataset3664,dataset1367,dataset8338,dataset1941
dataset4662,dataset5265,dataset4313,dataset4572
dataset4356,dataset3238,dataset8758,dataset9122
dataset6561,dataset8938,dataset7278,dataset1467
dataset9286,dataset7140,dataset2157,dataset8691
dataset8965,dataset2525,dataset484,dataset910
dataset1408,dataset6585,dataset3401,dataset6973
dataset7213,dataset2661,dataset2349,dataset5064
dataset4362,dataset2738,dataset4282,dataset873
dataset4956,dataset3164,dataset9062,dataset2755
dataset7261,dataset591,dataset8581,dataset2321
dataset1514,dataset7247,dataset5836,dataset9876
dataset9233,dataset1219,dataset5903,dataset8890
dataset4948,dataset9536,dataset7401,dataset7557
dataset6425,dataset8713,dataset7025,dataset6459
dataset1560,dataset1614,dataset3648,dataset665
dataset5358,dataset1343,dataset2206,dataset9160
dataset9636,dataset1780,dataset7265,dataset4896
dataset2632,dataset1635,dataset3958,dataset3454
dataset5063,dataset9163,dataset2363,dataset3663
dataset3360,dataset8757,dataset9118,dataset1323
dataset1490,dataset7517,dataset3613,dataset837
dataset5271,dataset6819,dataset9083,dataset5365
dataset4049,dataset21,dataset4720,dataset4500
dataset679,dataset2228,dataset4031,dataset2422
dataset6633,dataset3373,dataset8557,dataset3559
dataset4941,dataset6249,dataset6774,dataset3438
dataset9796,dataset364,dataset4858,dataset8833
dataset6908,dataset4020,dataset6513,dataset159
dataset1295,dataset9707,dataset2644,dataset7534
dataset3439,dataset4518,dataset1386,dataset9628
dataset9433,dataset1148,dataset2824,dataset2184
dataset5845,dataset1947,dataset734,dataset7745
dataset8108,dataset9778,dataset8527,dataset5922
dataset4209,dataset6490,dataset7017,dataset9889
dataset8537,dataset2568,dataset5075,dataset6743
dataset4951,dataset6030,dataset1945,dataset321
dataset6702,dataset6642,dataset9236,dataset9317
dataset85,dataset7057,dataset195,dataset2814
dataset8575,dataset6276,dataset5497,dataset6678
dataset383,dataset8925,dataset593,dataset7478
dataset1183,dataset2375,dataset68,dataset5867
dataset3251,dataset1698,dataset5041,dataset3327
dataset6402,dataset5588,dataset5615,dataset5518
dataset9669,dataset6714,dataset5889,dataset6924
dataset1869,dataset3730,dataset3927,dataset3529
dataset2050,dataset2485,dataset5208,dataset3721
dataset5486,dataset8896,dataset3964,dataset7011
dataset5479,dataset3955,dataset1202,dataset784
dataset582,dataset1314,dataset2407,dataset5822
dataset9088,dataset783,dataset1581,dataset4511
dataset4974,dataset9285,dataset110,dataset5651
dataset2276,dataset5868,dataset6993,dataset8744
dataset288,dataset3194,dataset4094,dataset2385
dataset9667,dataset941,dataset3072,dataset3550
dataset8443,dataset8210,dataset8093,dataset9533
dataset4538,dataset277,dataset4377,dataset8376
dataset116,dataset5483,dataset3990,dataset630
dataset6810,dataset6357,dataset3685,dataset7573
dataset2556,dataset5926,dataset4262,dataset4735
dataset3612,dataset6035,dataset8707,dataset6838
dataset4396,dataset4797,dataset4194,dataset830
dataset6560,dataset8661,dataset1963,dataset4864
dataset7728,dataset2940,dataset5350,dataset7969
dataset5953,dataset6832,dataset570,dataset5262
dataset5131,dataset2154,dataset7000,dataset6673
dataset7511,dataset9841,dataset2200,dataset323
dataset5170,dataset8362,dataset3009,dataset3292
dataset712,dataset9368,dataset6021,dataset9769
dataset5816,dataset9362,dataset7844,dataset6229
dataset5511,dataset2289,dataset9217,dataset2789
