material1,material2,material3,material4
dataset1079,dataset8097,dataset3900,dataset2994
dataset9267,dataset2515,dataset4403,dataset5491
dataset8336,dataset3289,dataset2481,dataset5702
dataset3963,dataset5182,dataset4845,dataset552
dataset9151,dataset2287,dataset195,dataset7166
dataset2893,dataset8069,dataset8117,dataset865
dataset5285,dataset6729,dataset6029,dataset8558
dataset3789,dataset7903,dataset1403,dataset2229
dataset1329,dataset544,dataset9347,dataset844
dataset1868,dataset4923,dataset4914,dataset8980
dataset3050,dataset1478,dataset5871,dataset111
dataset2584,dataset7422,dataset5825,dataset7378
dataset2799,dataset7174,dataset3086,dataset3103
dataset8623,dataset7895,dataset3590,dataset9982
dataset1666,dataset5402,dataset5364,dataset2263
dataset3537,dataset1473,dataset133,dataset2468
dataset9979,dataset7733,dataset5835,dataset8557
dataset1253,dataset5130,dataset7896,dataset2273
dataset409,dataset6600,dataset2722,dataset8574
dataset2770,dataset4146,dataset7649,dataset6195
dataset4689,dataset8074,dataset8751,dataset7435
dataset1035,dataset6542,dataset4204,dataset4896
dataset1981,dataset4254,dataset3308,dataset6493
dataset8050,dataset7323,dataset71,dataset9999
dataset6787,dataset6909,dataset4197,dataset8157
dataset2721,dataset5576,dataset722,dataset9914
dataset3733,dataset9435,dataset83,dataset4061
dataset5011,dataset3993,dataset5453,dataset7792
dataset6427,dataset255,dataset8339,dataset8256
dataset2824,dataset7983,dataset1569,dataset3216
dataset3579,dataset7800,dataset4720,dataset489
dataset7202,dataset8331,dataset2777,dataset8347
dataset1286,dataset450,dataset7665,dataset5662
dataset8226,dataset3967,dataset6349,dataset9917
dataset574,dataset2758,dataset1860,dataset8965
dataset6072,dataset284,dataset6522,dataset1999
dataset5960,dataset7362,dataset5249,dataset166
dataset3741,dataset951,dataset3477,dataset5865
dataset6597,dataset7819,dataset6240,dataset2760
dataset6821,dataset7381,dataset9139,dataset4480
dataset7849,dataset1224,dataset9541,dataset5080
dataset5366,dataset8390,dataset8003,dataset388
dataset3803,dataset8570,dataset8884,dataset7231
dataset9070,dataset1413,dataset3358,dataset569
dataset2401,dataset5703,dataset1122,dataset2388
dataset8294,dataset6814,dataset1865,dataset7012
dataset1837,dataset3855,dataset7556,dataset3326
dataset9344,dataset4589,dataset1889,dataset5435
dataset1014,dataset8757,dataset7655,dataset1069
dataset5911,dataset1371,dataset5479,dataset5223
dataset1066,dataset1794,dataset1004,dataset9629
dataset4740,dataset6331,dataset4744,dataset9121
dataset6606,dataset469,dataset9178,dataset3013
dataset1638,dataset1039,dataset7045,dataset3053
dataset2386,dataset6368,dataset1807,dataset4599
dataset8846,dataset6983,dataset9790,dataset3501
dataset7344,dataset6707,dataset3527,dataset1080
dataset1568,dataset5941,dataset2201,dataset7247
dataset4109,dataset6045,dataset6998,dataset2296
dataset8670,dataset3999,dataset8667,dataset6809
dataset175,dataset9188,dataset4374,dataset1813
dataset179,dataset6536,dataset2733,dataset308
dataset2553,dataset853,dataset8798,dataset5038
dataset1193,dataset5989,dataset2358,dataset102
dataset6619,dataset5619,dataset7977,dataset2087
dataset6494,dataset5863,dataset6758,dataset1404
dataset7969,dataset7967,dataset5316,dataset4608
dataset6446,dataset5872,dataset7859,dataset272
dataset6348,dataset6614,dataset4781,dataset7574
dataset9870,dataset6984,dataset2086,dataset7796
dataset5436,dataset2204,dataset2902,dataset7743
dataset7653,dataset8018,dataset1791,dataset157
dataset2017,dataset9605,dataset7053,dataset9948
dataset4824,dataset3206,dataset5886,dataset9398
dataset6312,dataset2215,dataset6362,dataset7704
dataset393,dataset8624,dataset2058,dataset4290
dataset7200,dataset5850,dataset5952,dataset5843
dataset7310,dataset7224,dataset698,dataset3564
dataset808,dataset8378,dataset9843,dataset2676
dataset5159,dataset7011,dataset6625,dataset5534
dataset9088,dataset1490,dataset6593,dataset7122
dataset9222,dataset6386,dataset9223,dataset6475
dataset6840,dataset1139,dataset1589,dataset436
dataset5104,dataset5878,dataset4732,dataset8841
dataset3760,dataset4413,dataset4319,dataset2239
dataset2787,dataset279,dataset8700,dataset7888
dataset2083,dataset514,dataset8727,dataset9064
dataset5423,dataset7170,dataset7825,dataset4692
dataset8966,dataset5934,dataset9921,dataset6869
dataset7512,dataset5134,dataset3030,dataset5978
dataset3984,dataset2694,dataset1668,dataset3141
dataset6868,dataset8734,dataset8355,dataset9716
dataset7870,dataset8854,dataset442,dataset9867
dataset658,dataset6472,dataset3445,dataset329
dataset607,dataset6246,dataset5780,dataset1124
dataset2852,dataset4985,dataset268,dataset6480
dataset9498,dataset8047,dataset7329,dataset9741
dataset3247,dataset7162,dataset4752,dataset500
dataset2153,dataset6557,dataset1964,dataset3672
dataset4791,dataset2519,dataset7446,dataset5226
dataset9496,dataset7869,dataset2125,dataset7842
dataset7168,dataset972,dataset807,dataset351
dataset2322,dataset6180,dataset362,dataset495
dataset7298,dataset9924,dataset440,dataset5229
dataset1239,dataset6071,dataset2022,dataset8748
dataset1681,dataset5317,dataset36,dataset4151
dataset9566,dataset3047,dataset8348,dataset4612
dataset3465,dataset8174,dataset7467,dataset3879
dataset8830,dataset5759,dataset1373,dataset3792
dataset9489,dataset3814,dataset6746,dataset3298
dataset9298,dataset4590,dataset4842,dataset6844
dataset4922,dataset7183,dataset637,dataset2976
dataset6289,dataset9367,dataset9145,dataset8954
dataset103,dataset2972,dataset197,dataset7279
dataset9839,dataset3196,dataset7885,dataset5817
dataset6097,dataset9511,dataset6310,dataset6580
dataset1623,dataset3697,dataset2791,dataset7886
dataset8351,dataset7281,dataset5808,dataset263
dataset592,dataset9091,dataset6311,dataset3757
dataset3536,dataset9544,dataset2915,dataset1732
dataset9967,dataset6671,dataset8334,dataset4954
dataset5198,dataset6130,dataset829,dataset228
dataset5980,dataset7092,dataset9966,dataset4278
dataset5610,dataset8019,dataset5700,dataset3435
dataset8025,dataset9775,dataset2716,dataset4972
dataset9622,dataset45,dataset4045,dataset8891
dataset3091,dataset156,dataset5992,dataset8584
dataset3796,dataset2228,dataset2220,dataset8972
dataset9409,dataset2160,dataset2872,dataset7785
dataset3880,dataset9047,dataset9168,dataset4717
dataset1674,dataset2876,dataset8129,dataset7984
